row_label,strat_type,sex,value,breakdown_cat_label,breakdown_var,outcome_var,table_id
I - Attività dei servizi di alloggio e di ristorazione,sector,Male,11.4,total,education,hourly_wage,Tav.1
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,10.5,≤ lower secondary,education,hourly_wage,Tav.1
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,11,upper secondary,education,hourly_wage,Tav.1
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,12.6,tertiary,education,hourly_wage,Tav.1
I - Attività dei servizi di alloggio e di ristorazione,sector,Total,10.9,total,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Female,13.5,≤ lower secondary,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Female,14.9,upper secondary,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Female,17.5,tertiary,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Female,16.2,total,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Male,16.3,≤ lower secondary,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Male,17.8,upper secondary,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Male,21.3,tertiary,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Male,19.4,total,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Total,15.4,≤ lower secondary,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Total,16.9,upper secondary,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Total,19.9,tertiary,education,hourly_wage,Tav.1
J - Servizi di informazione e comunicazione,sector,Total,18.3,total,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Female,18.2,≤ lower secondary,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Female,22,upper secondary,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Female,22.9,tertiary,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Female,22.4,total,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Male,23,≤ lower secondary,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Male,27.8,upper secondary,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Male,30.4,tertiary,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Male,29,total,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Total,21.2,≤ lower secondary,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Total,25.1,upper secondary,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Total,26.9,tertiary,education,hourly_wage,Tav.1
K - Attività finanziarie ed assicurative,sector,Total,25.9,total,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Female,10.4,≤ lower secondary,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Female,13.6,upper secondary,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Female,17.4,tertiary,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Female,14.5,total,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Male,12.2,≤ lower secondary,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Male,15.9,upper secondary,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Male,23.2,tertiary,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Male,17.4,total,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Total,11.5,≤ lower secondary,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Total,14.7,upper secondary,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Total,20.2,tertiary,education,hourly_wage,Tav.1
L - Attivita' immobiliari,sector,Total,16,total,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Female,12.1,≤ lower secondary,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Female,14.1,upper secondary,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Female,18.3,tertiary,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Female,16.3,total,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Male,13.5,≤ lower secondary,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Male,17.8,upper secondary,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Male,25,tertiary,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Male,21.4,total,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Total,13,≤ lower secondary,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Total,16,upper secondary,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Total,21.8,tertiary,education,hourly_wage,Tav.1
"M - Attività professionali, scientifiche e tecniche",sector,Total,19,total,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Female,9.7,≤ lower secondary,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Female,10.6,upper secondary,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Female,13.2,tertiary,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Female,10.6,total,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Male,10.4,≤ lower secondary,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Male,11.2,upper secondary,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Male,16,tertiary,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Male,11.4,total,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Total,10.1,≤ lower secondary,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Total,10.9,upper secondary,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Total,14.3,tertiary,education,hourly_wage,Tav.1
"N - Noleggio, agenzie di viaggio, servizi di supporto alle imprese",sector,Total,11,total,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Female,13.9,≤ lower secondary,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Female,15.9,upper secondary,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Female,20.5,tertiary,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Female,17.9,total,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Male,18.3,≤ lower secondary,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Male,19.2,upper secondary,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Male,25.4,tertiary,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Male,20.7,total,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Total,17.4,≤ lower secondary,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Total,18.2,upper secondary,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Total,22.9,tertiary,education,hourly_wage,Tav.1
O - Amministrazione Pubblica e Difesa; Assicurazione Sociale Obbligatoria,sector,Total,19.7,total,education,hourly_wage,Tav.1
P - Istruzione,sector,Female,12.7,≤ lower secondary,education,hourly_wage,Tav.1
P - Istruzione,sector,Female,18.1,upper secondary,education,hourly_wage,Tav.1
P - Istruzione,sector,Female,24.7,tertiary,education,hourly_wage,Tav.1
P - Istruzione,sector,Female,21.6,total,education,hourly_wage,Tav.1
P - Istruzione,sector,Male,12.8,≤ lower secondary,education,hourly_wage,Tav.1
P - Istruzione,sector,Male,17,upper secondary,education,hourly_wage,Tav.1
P - Istruzione,sector,Male,27.7,tertiary,education,hourly_wage,Tav.1
P - Istruzione,sector,Male,23.5,total,education,hourly_wage,Tav.1
P - Istruzione,sector,Total,12.8,≤ lower secondary,education,hourly_wage,Tav.1
P - Istruzione,sector,Total,17.9,upper secondary,education,hourly_wage,Tav.1
P - Istruzione,sector,Total,25.5,tertiary,education,hourly_wage,Tav.1
P - Istruzione,sector,Total,22.1,total,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Female,11.7,≤ lower secondary,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Female,13.4,upper secondary,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Female,18.8,tertiary,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Female,15.8,total,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Male,12.9,≤ lower secondary,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Male,14,upper secondary,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Male,25.3,tertiary,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Male,19.9,total,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Total,12.1,≤ lower secondary,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Total,13.5,upper secondary,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Total,20.7,tertiary,education,hourly_wage,Tav.1
Q - Sanita' e assistenza sociale,sector,Total,16.9,total,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Female,10.9,≤ lower secondary,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Female,12.6,upper secondary,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Female,14,tertiary,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Female,12.9,total,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Male,27.1,≤ lower secondary,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Male,36.5,upper secondary,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Male,20.2,tertiary,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Male,30.5,total,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Total,22.2,≤ lower secondary,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Total,27,upper secondary,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Total,16.9,tertiary,education,hourly_wage,Tav.1
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Total,23.1,total,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Female,9.3,≤ lower secondary,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Female,10.8,upper secondary,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Female,13.5,tertiary,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Female,10.8,total,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Male,10.6,≤ lower secondary,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Male,12.3,upper secondary,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Male,19.1,tertiary,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Male,12.5,total,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Total,9.9,≤ lower secondary,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Total,11.5,upper secondary,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Total,15.6,tertiary,education,hourly_wage,Tav.1
S - Altre attività di servizi,sector,Total,11.6,total,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Female,11.3,≤ lower secondary,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Female,13.4,upper secondary,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Female,17.7,tertiary,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Female,13.8,total,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Male,13.4,≤ lower secondary,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Male,15.7,upper secondary,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Male,23.6,tertiary,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Male,16,total,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Total,12.9,≤ lower secondary,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Total,15.1,upper secondary,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Total,21.4,tertiary,education,hourly_wage,Tav.1
Industria in senso stretto (B-E),sector,Total,15.4,total,education,hourly_wage,Tav.1
Industria (B-F),sector,Female,11.3,≤ lower secondary,education,hourly_wage,Tav.1
Industria (B-F),sector,Female,13.4,upper secondary,education,hourly_wage,Tav.1
Industria (B-F),sector,Female,17.5,tertiary,education,hourly_wage,Tav.1
Industria (B-F),sector,Female,13.8,total,education,hourly_wage,Tav.1
Industria (B-F),sector,Male,13.3,≤ lower secondary,education,hourly_wage,Tav.1
Industria (B-F),sector,Male,15.3,upper secondary,education,hourly_wage,Tav.1
Industria (B-F),sector,Male,23.3,tertiary,education,hourly_wage,Tav.1
Industria (B-F),sector,Male,15.6,total,education,hourly_wage,Tav.1
Industria (B-F),sector,Total,12.9,≤ lower secondary,education,hourly_wage,Tav.1
Industria (B-F),sector,Total,14.9,upper secondary,education,hourly_wage,Tav.1
Industria (B-F),sector,Total,21.2,tertiary,education,hourly_wage,Tav.1
Industria (B-F),sector,Total,15.1,total,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Female,10.4,≤ lower secondary,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Female,12.6,upper secondary,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Female,17.3,tertiary,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Female,13.3,total,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Male,11.8,≤ lower secondary,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Male,14.7,upper secondary,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Male,22.9,tertiary,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Male,15.5,total,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Total,11.2,≤ lower secondary,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Total,13.8,upper secondary,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Total,20.2,tertiary,education,hourly_wage,Tav.1
Servizi di mercato (G-N),sector,Total,14.6,total,education,hourly_wage,Tav.1
Altri Servizi (O-S),sector,Female,12.2,≤ lower secondary,education,hourly_wage,Tav.1
Altri Servizi (O-S),sector,Female,15.8,upper secondary,education,hourly_wage,Tav.1
Altri Servizi (O-S),sector,Female,21.9,tertiary,education,hourly_wage,Tav.1
Altri Servizi (O-S),sector,Female,18.6,total,education,hourly_wage,Tav.1
Altri Servizi (O-S),sector,Male,16.4,≤ lower secondary,education,hourly_wage,Tav.1
Altri Servizi (O-S),sector,Male,18.4,upper secondary,education,hourly_wage,Tav.1
Altri Servizi (O-S),sector,Male,26,tertiary,education,hourly_wage,Tav.1
Altri Servizi (O-S),sector,Male,21.2,total,education,hourly_wage,Tav.1
